path,bbox_x1,bbox_x2,bbox_y1,bbox_y2,lab,class_name,car_type
06119.jpg,2,51,624,409,84,Dodge Caravan Minivan 1997,4
06120.jpg,21,51,639,445,57,Chevrolet Traverse SUV 2012,6
06121.jpg,5,37,176,106,91,Dodge Magnum Wagon 2008,8
06122.jpg,7,174,967,689,34,BMW M5 Sedan 2010,5
06123.jpg,25,143,723,456,182,Suzuki SX4 Hatchback 2012,3
06124.jpg,48,99,584,440,49,Buick Enclave SUV 2012,6
06125.jpg,51,39,558,377,63,Chevrolet Express Cargo Van 2007,7
06126.jpg,70,1,570,414,98,FIAT 500 Abarth 2012,2
06127.jpg,74,96,572,394,193,Volvo 240 Sedan 1993,5
06128.jpg,16,67,421,249,39,Bentley Arnage Sedan 2009,5
06129.jpg,185,226,1765,1223,65,Chevrolet Cobalt SS 2010,2
06130.jpg,12,18,235,163,161,Mercedes-Benz C-Class Sedan 2012,5
06131.jpg,271,440,3392,1955,109,Ford Edge SUV 2012,6
06132.jpg,10,52,251,132,79,Chrysler Crossfire Convertible 2008,1
06133.jpg,19,30,393,276,112,Ford F-150 Regular Cab 2012,0
06134.jpg,151,44,485,422,87,Dodge Sprinter Cargo Van 2009,7
06135.jpg,12,58,591,302,170,Nissan 240SX Coupe 1998,2
06136.jpg,66,138,611,427,50,Cadillac CTS-V Sedan 2012,5
06137.jpg,195,268,1230,962,80,Chrysler PT Cruiser Convertible 2008,1
06138.jpg,11,39,258,162,133,Hyundai Sonata Hybrid Sedan 2012,5
06139.jpg,148,247,1261,1051,71,Chevrolet Monte Carlo Coupe 2007,2
06140.jpg,28,376,1564,985,78,Chrysler 300 SRT-8 2010,5
06141.jpg,32,74,917,763,146,Jeep Liberty SUV 2012,6
06142.jpg,7,50,311,236,47,Buick Rainier SUV 2007,6
06143.jpg,85,119,644,374,133,Hyundai Sonata Hybrid Sedan 2012,5
06144.jpg,19,74,1013,659,171,Plymouth Neon Coupe 1999,2
06145.jpg,48,59,612,432,3,Acura TL Type-S 2008,5
06146.jpg,1,25,275,160,75,Chrysler Aspen SUV 2009,6
06147.jpg,31,103,617,317,76,Chrysler Sebring Convertible 2010,1
06148.jpg,30,38,234,153,106,Ford Mustang Convertible 2007,1
06149.jpg,28,70,576,367,184,Tesla Model S Sedan 2012,5
06150.jpg,22,58,623,413,168,Nissan NV Passenger Van 2012,7
06151.jpg,62,105,976,631,19,Audi S6 Sedan 2011,5
06152.jpg,174,79,639,408,108,Ford Expedition EL SUV 2009,6
06153.jpg,18,33,437,287,124,HUMMER H2 SUT Crew Cab 2009,0
06154.jpg,7,27,246,161,118,GMC Savana Van 2012,7
06155.jpg,4,19,200,120,45,Bugatti Veyron 16.4 Coupe 2009,2
06156.jpg,11,31,275,171,85,Dodge Ram Pickup 3500 Crew Cab 2010,0
06157.jpg,12,37,246,167,75,Chrysler Aspen SUV 2009,6
06158.jpg,87,235,740,517,6,Acura ZDX Hatchback 2012,3
06159.jpg,86,81,371,252,0,AM General Hummer SUV 2000,6
06160.jpg,59,130,974,675,121,GMC Canyon Extended Cab 2012,0
06161.jpg,112,265,1507,1099,148,Jeep Compass SUV 2012,6
06162.jpg,46,75,425,255,102,Ferrari 458 Italia Convertible 2012,1
06163.jpg,19,93,382,267,11,Audi RS 4 Convertible 2008,1
06164.jpg,29,102,436,251,114,Ford Focus Sedan 2007,5
06165.jpg,19,96,615,416,66,Chevrolet Malibu Hybrid Sedan 2010,5
06166.jpg,3,81,500,279,54,Chevrolet Corvette Convertible 2012,1
06167.jpg,19,94,461,294,59,Chevrolet HHR SS 2010,4
06168.jpg,42,92,588,288,184,Tesla Model S Sedan 2012,5
06169.jpg,48,121,387,278,24,Audi TT RS Coupe 2012,2
06170.jpg,377,430,1308,943,182,Suzuki SX4 Hatchback 2012,3
06171.jpg,27,84,492,375,153,Land Rover Range Rover SUV 2012,6
06172.jpg,43,46,691,364,82,Dodge Caliber Wagon 2012,8
06173.jpg,11,30,293,208,64,Chevrolet Avalanche Crew Cab 2012,0
06174.jpg,1,1,300,179,0,AM General Hummer SUV 2000,6
06175.jpg,14,224,1011,612,180,Suzuki Aerio Sedan 2007,5
06176.jpg,27,98,624,390,74,Chevrolet Silverado 1500 Regular Cab 2012,0
06177.jpg,121,78,730,449,144,Jeep Patriot SUV 2012,6
06178.jpg,73,9,573,427,72,Chevrolet Malibu Sedan 2007,5
06179.jpg,131,42,500,349,5,Acura Integra Type R 2001,2
06180.jpg,11,27,259,153,73,Chevrolet Silverado 1500 Extended Cab 2012,0
06181.jpg,30,25,229,165,40,Bentley Mulsanne Sedan 2011,5
06182.jpg,34,22,594,330,104,Fisker Karma Sedan 2012,5
06183.jpg,105,91,528,338,4,Acura TSX Sedan 2012,5
06184.jpg,47,211,623,426,114,Ford Focus Sedan 2007,5
06185.jpg,163,189,1180,723,144,Jeep Patriot SUV 2012,6
06186.jpg,18,21,237,213,149,Lamborghini Reventon Coupe 2008,2
06187.jpg,57,107,752,476,88,Dodge Journey SUV 2012,6
06188.jpg,97,137,965,652,191,Volkswagen Beetle Hatchback 2012,3
06189.jpg,55,86,414,301,108,Ford Expedition EL SUV 2009,6
06190.jpg,99,135,931,613,95,Dodge Charger Sedan 2012,5
06191.jpg,2,30,455,337,47,Buick Rainier SUV 2007,6
06192.jpg,75,245,1207,695,132,Hyundai Veracruz SUV 2012,6
06193.jpg,34,123,267,209,21,Audi S5 Coupe 2012,2
06194.jpg,37,3,639,415,132,Hyundai Veracruz SUV 2012,6
06195.jpg,245,97,567,315,145,Jeep Wrangler SUV 2012,6
06196.jpg,6,63,571,303,5,Acura Integra Type R 2001,2
06197.jpg,75,68,583,356,49,Buick Enclave SUV 2012,6
06198.jpg,9,8,223,108,156,MINI Cooper Roadster Convertible 2012,1
06199.jpg,7,32,294,213,52,Cadillac Escalade EXT Crew Cab 2007,0
06200.jpg,117,90,538,365,88,Dodge Journey SUV 2012,6
06201.jpg,32,55,607,403,117,GMC Terrain SUV 2012,6
06202.jpg,36,40,372,290,27,BMW 1 Series Coupe 2012,2
06203.jpg,5,42,636,473,35,BMW M6 Convertible 2010,1
06204.jpg,3,31,273,176,31,BMW X5 SUV 2007,6
06205.jpg,72,109,1003,686,52,Cadillac Escalade EXT Crew Cab 2007,0
06206.jpg,3,60,404,215,7,Aston Martin V8 Vantage Convertible 2012,1
06207.jpg,61,6,299,164,174,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1
06208.jpg,16,6,203,151,14,Audi R8 Coupe 2012,2
06209.jpg,19,206,632,467,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
06210.jpg,15,17,343,199,129,Hyundai Veloster Hatchback 2012,3
06211.jpg,117,53,513,439,181,Suzuki Kizashi Sedan 2012,5
06212.jpg,19,33,243,148,47,Buick Rainier SUV 2007,6
06213.jpg,40,19,599,402,177,Scion xD Hatchback 2012,3
06214.jpg,27,5,239,182,36,BMW X3 SUV 2012,6
06215.jpg,131,532,2152,1327,49,Buick Enclave SUV 2012,6
06216.jpg,16,74,283,189,97,Eagle Talon Hatchback 1998,3
06217.jpg,202,71,1086,705,40,Bentley Mulsanne Sedan 2011,5
06218.jpg,35,42,194,105,79,Chrysler Crossfire Convertible 2008,1
06219.jpg,19,68,603,439,127,Honda Accord Coupe 2012,2
06220.jpg,3,43,259,178,81,Daewoo Nubira Wagon 2002,8
06221.jpg,60,102,759,418,103,Ferrari 458 Italia Coupe 2012,2
06222.jpg,2,112,552,372,42,Bentley Continental GT Coupe 2007,2
06223.jpg,12,32,466,225,116,Ford Fiesta Sedan 2012,5
06224.jpg,313,367,1333,901,16,Audi 100 Sedan 1994,5
06225.jpg,47,68,1179,513,46,Buick Regal GS 2012,5
06226.jpg,155,651,1970,1328,35,BMW M6 Convertible 2010,1
06227.jpg,32,111,630,431,13,Audi TTS Coupe 2012,2
06228.jpg,48,58,605,373,105,Ford F-450 Super Duty Crew Cab 2012,0
06229.jpg,51,134,594,416,22,Audi S4 Sedan 2012,5
06230.jpg,40,244,1144,637,20,Audi S5 Convertible 2012,1
06231.jpg,20,82,399,294,77,Chrysler Town and Country Minivan 2012,4
06232.jpg,18,332,1105,810,162,Mercedes-Benz SL-Class Coupe 2009,2
06233.jpg,6,31,256,128,40,Bentley Mulsanne Sedan 2011,5
06234.jpg,37,43,217,178,33,BMW M3 Coupe 2012,2
06235.jpg,66,70,872,501,181,Suzuki Kizashi Sedan 2012,5
06236.jpg,27,119,625,462,22,Audi S4 Sedan 2012,5
06237.jpg,169,165,707,501,104,Fisker Karma Sedan 2012,5
06238.jpg,29,86,603,388,143,Jaguar XK XKR 2012,2
06239.jpg,15,65,441,258,9,Aston Martin Virage Convertible 2012,1
06240.jpg,1,5,639,480,178,Spyker C8 Convertible 2009,1
06241.jpg,14,42,613,384,134,Hyundai Elantra Sedan 2007,5
06242.jpg,45,56,580,347,122,Geo Metro Convertible 1993,1
06243.jpg,18,25,230,178,64,Chevrolet Avalanche Crew Cab 2012,0
06244.jpg,118,402,1011,733,5,Acura Integra Type R 2001,2
06245.jpg,58,87,561,400,81,Daewoo Nubira Wagon 2002,8
06246.jpg,33,120,514,471,124,HUMMER H2 SUT Crew Cab 2009,0
06247.jpg,115,112,1471,1087,182,Suzuki SX4 Hatchback 2012,3
06248.jpg,68,56,352,213,89,Dodge Dakota Crew Cab 2010,0
06249.jpg,31,98,371,245,24,Audi TT RS Coupe 2012,2
06250.jpg,36,21,639,480,165,Mercedes-Benz Sprinter Van 2012,7
06251.jpg,21,20,281,167,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
06252.jpg,10,14,394,252,31,BMW X5 SUV 2007,6
06253.jpg,139,371,1954,1241,61,Chevrolet Tahoe Hybrid SUV 2012,6
06254.jpg,134,269,664,546,46,Buick Regal GS 2012,5
06255.jpg,26,41,521,287,115,Ford E-Series Wagon Van 2012,8
06256.jpg,3,18,295,159,121,GMC Canyon Extended Cab 2012,0
06257.jpg,42,111,521,409,162,Mercedes-Benz SL-Class Coupe 2009,2
06258.jpg,31,17,621,445,148,Jeep Compass SUV 2012,6
06259.jpg,60,183,502,532,167,Nissan Leaf Hatchback 2012,3
06260.jpg,12,12,787,498,193,Volvo 240 Sedan 1993,5
06261.jpg,3,181,601,413,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
06262.jpg,6,20,123,88,0,AM General Hummer SUV 2000,6
06263.jpg,12,23,245,183,124,HUMMER H2 SUT Crew Cab 2009,0
06264.jpg,109,118,550,304,104,Fisker Karma Sedan 2012,5
06265.jpg,78,123,435,283,25,BMW ActiveHybrid 5 Sedan 2012,5
06266.jpg,43,93,612,401,126,Honda Odyssey Minivan 2007,4
06267.jpg,14,60,308,134,102,Ferrari 458 Italia Convertible 2012,1
06268.jpg,1,99,591,400,73,Chevrolet Silverado 1500 Extended Cab 2012,0
06269.jpg,337,375,1116,745,6,Acura ZDX Hatchback 2012,3
06270.jpg,7,53,386,250,55,Chevrolet Corvette ZR1 2012,2
06271.jpg,15,35,261,147,87,Dodge Sprinter Cargo Van 2009,7
06272.jpg,20,53,992,667,182,Suzuki SX4 Hatchback 2012,3
06273.jpg,16,29,480,283,72,Chevrolet Malibu Sedan 2007,5
06274.jpg,27,45,284,155,127,Honda Accord Coupe 2012,2
06275.jpg,86,63,509,317,143,Jaguar XK XKR 2012,2
06276.jpg,49,82,965,706,158,Mazda Tribute SUV 2011,6
06277.jpg,26,21,253,156,18,Audi TT Hatchback 2011,3
06278.jpg,20,43,461,329,36,BMW X3 SUV 2012,6
06279.jpg,39,123,615,353,125,Honda Odyssey Minivan 2012,4
06280.jpg,26,17,396,257,91,Dodge Magnum Wagon 2008,8
06281.jpg,66,33,960,613,172,Porsche Panamera Sedan 2012,5
06282.jpg,64,207,907,483,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
06283.jpg,33,51,609,397,112,Ford F-150 Regular Cab 2012,0
06284.jpg,7,41,83,64,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
06285.jpg,30,68,366,215,189,Volkswagen Golf Hatchback 2012,3
06286.jpg,73,301,642,538,192,Volvo C30 Hatchback 2012,3
06287.jpg,54,53,572,356,175,Rolls-Royce Ghost Sedan 2012,5
06288.jpg,76,97,971,685,134,Hyundai Elantra Sedan 2007,5
06289.jpg,37,7,351,250,99,FIAT 500 Convertible 2012,1
06290.jpg,8,53,247,137,106,Ford Mustang Convertible 2007,1
06291.jpg,12,50,196,130,17,Audi 100 Wagon 1994,8
06292.jpg,36,185,990,629,4,Acura TSX Sedan 2012,5
06293.jpg,49,37,613,428,112,Ford F-150 Regular Cab 2012,0
06294.jpg,105,412,1163,816,162,Mercedes-Benz SL-Class Coupe 2009,2
06295.jpg,68,72,424,230,52,Cadillac Escalade EXT Crew Cab 2007,0
06296.jpg,24,38,246,172,4,Acura TSX Sedan 2012,5
06297.jpg,4,21,204,121,87,Dodge Sprinter Cargo Van 2009,7
06298.jpg,76,379,1392,843,29,BMW 3 Series Wagon 2012,8
06299.jpg,8,40,247,156,30,BMW 6 Series Convertible 2007,1
06300.jpg,135,159,459,327,172,Porsche Panamera Sedan 2012,5
06301.jpg,180,284,866,572,155,Lincoln Town Car Sedan 2011,5
06302.jpg,24,341,1001,696,3,Acura TL Type-S 2008,5
06303.jpg,339,447,1213,699,104,Fisker Karma Sedan 2012,5
06304.jpg,4,19,470,222,149,Lamborghini Reventon Coupe 2008,2
06305.jpg,41,60,410,295,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
06306.jpg,6,127,483,298,97,Eagle Talon Hatchback 1998,3
06307.jpg,72,98,565,404,57,Chevrolet Traverse SUV 2012,6
06308.jpg,39,188,332,342,36,BMW X3 SUV 2012,6
06309.jpg,25,55,456,279,6,Acura ZDX Hatchback 2012,3
06310.jpg,26,295,1003,727,106,Ford Mustang Convertible 2007,1
06311.jpg,52,238,1710,1188,144,Jeep Patriot SUV 2012,6
06312.jpg,39,59,416,322,94,Dodge Durango SUV 2007,6
06313.jpg,7,74,292,200,4,Acura TSX Sedan 2012,5
06314.jpg,11,75,490,326,55,Chevrolet Corvette ZR1 2012,2
06315.jpg,27,113,614,369,148,Jeep Compass SUV 2012,6
06316.jpg,31,52,291,192,82,Dodge Caliber Wagon 2012,8
06317.jpg,22,45,279,169,30,BMW 6 Series Convertible 2007,1
06318.jpg,36,125,576,479,152,Lamborghini Diablo Coupe 2001,2
06319.jpg,9,23,293,166,94,Dodge Durango SUV 2007,6
06320.jpg,45,23,306,245,87,Dodge Sprinter Cargo Van 2009,7
06321.jpg,45,217,741,499,67,Chevrolet TrailBlazer SS 2009,6
06322.jpg,28,55,270,170,137,Hyundai Sonata Sedan 2012,5
06323.jpg,24,102,529,354,96,Dodge Charger SRT-8 2009,5
06324.jpg,20,64,614,396,107,Ford Freestar Minivan 2007,4
06325.jpg,17,17,279,195,130,Hyundai Santa Fe SUV 2012,6
06326.jpg,55,88,540,325,40,Bentley Mulsanne Sedan 2011,5
06327.jpg,127,123,503,299,97,Eagle Talon Hatchback 1998,3
06328.jpg,15,14,278,171,2,Acura TL Sedan 2012,5
06329.jpg,183,191,364,317,162,Mercedes-Benz SL-Class Coupe 2009,2
06330.jpg,31,73,792,429,122,Geo Metro Convertible 1993,1
06331.jpg,252,19,494,298,146,Jeep Liberty SUV 2012,6
06332.jpg,43,512,1994,1399,75,Chrysler Aspen SUV 2009,6
06333.jpg,80,81,575,393,84,Dodge Caravan Minivan 1997,4
06334.jpg,192,63,618,415,91,Dodge Magnum Wagon 2008,8
06335.jpg,27,38,262,152,18,Audi TT Hatchback 2011,3
06336.jpg,14,33,288,144,120,GMC Acadia SUV 2012,6
06337.jpg,36,23,554,323,121,GMC Canyon Extended Cab 2012,0
06338.jpg,6,48,249,168,173,Ram C/V Cargo Van Minivan 2012,4
06339.jpg,2,103,633,444,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
06340.jpg,136,124,1084,707,192,Volvo C30 Hatchback 2012,3
06341.jpg,57,173,527,379,152,Lamborghini Diablo Coupe 2001,2
06342.jpg,112,129,887,478,176,Rolls-Royce Phantom Sedan 2012,5
06343.jpg,75,174,487,504,190,Volkswagen Golf Hatchback 1991,3
06344.jpg,45,35,639,403,22,Audi S4 Sedan 2012,5
06345.jpg,10,67,528,352,51,Cadillac SRX SUV 2012,6
06346.jpg,46,51,457,261,77,Chrysler Town and Country Minivan 2012,4
06347.jpg,37,235,921,640,133,Hyundai Sonata Hybrid Sedan 2012,5
06348.jpg,1,26,570,336,167,Nissan Leaf Hatchback 2012,3
06349.jpg,30,17,620,425,148,Jeep Compass SUV 2012,6
06350.jpg,9,102,573,397,97,Eagle Talon Hatchback 1998,3
06351.jpg,3,10,1182,881,131,Hyundai Tucson SUV 2012,6
06352.jpg,74,180,543,433,160,Mercedes-Benz 300-Class Convertible 1993,1
06353.jpg,6,59,447,310,82,Dodge Caliber Wagon 2012,8
06354.jpg,97,32,984,585,57,Chevrolet Traverse SUV 2012,6
06355.jpg,30,114,867,413,55,Chevrolet Corvette ZR1 2012,2
06356.jpg,23,64,274,195,73,Chevrolet Silverado 1500 Extended Cab 2012,0
06357.jpg,1,37,300,237,70,Chevrolet Express Van 2007,7
06358.jpg,26,23,379,269,45,Bugatti Veyron 16.4 Coupe 2009,2
06359.jpg,1,43,1278,806,90,Dodge Dakota Club Cab 2007,0
06360.jpg,4,2,106,82,87,Dodge Sprinter Cargo Van 2009,7
06361.jpg,16,46,622,282,65,Chevrolet Cobalt SS 2010,2
06362.jpg,2,19,104,60,17,Audi 100 Wagon 1994,8
06363.jpg,51,61,534,355,124,HUMMER H2 SUT Crew Cab 2009,0
06364.jpg,31,63,192,136,160,Mercedes-Benz 300-Class Convertible 1993,1
06365.jpg,13,32,785,464,171,Plymouth Neon Coupe 1999,2
06366.jpg,29,211,619,410,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
06367.jpg,10,80,576,317,184,Tesla Model S Sedan 2012,5
06368.jpg,53,30,538,265,133,Hyundai Sonata Hybrid Sedan 2012,5
06369.jpg,1,47,279,149,43,Bentley Continental Flying Spur Sedan 2007,5
06370.jpg,12,39,790,488,153,Land Rover Range Rover SUV 2012,6
06371.jpg,242,544,1315,1006,178,Spyker C8 Convertible 2009,1
06372.jpg,76,59,218,157,55,Chevrolet Corvette ZR1 2012,2
06373.jpg,73,38,512,374,195,smart fortwo Convertible 2012,1
06374.jpg,44,21,420,210,180,Suzuki Aerio Sedan 2007,5
06375.jpg,3,21,558,378,8,Aston Martin V8 Vantage Coupe 2012,2
06376.jpg,8,91,600,408,125,Honda Odyssey Minivan 2012,4
06377.jpg,6,49,709,475,48,Buick Verano Sedan 2012,5
06378.jpg,9,70,471,346,52,Cadillac Escalade EXT Crew Cab 2007,0
06379.jpg,209,407,1863,1277,143,Jaguar XK XKR 2012,2
06380.jpg,27,22,581,325,159,McLaren MP4-12C Coupe 2012,2
06381.jpg,24,122,631,411,8,Aston Martin V8 Vantage Coupe 2012,2
06382.jpg,21,45,557,273,116,Ford Fiesta Sedan 2012,5
06383.jpg,35,111,932,599,96,Dodge Charger SRT-8 2009,5
06384.jpg,27,131,560,350,100,Ferrari FF Coupe 2012,2
06385.jpg,65,71,590,441,108,Ford Expedition EL SUV 2009,6
06386.jpg,4,106,494,274,54,Chevrolet Corvette Convertible 2012,1
06387.jpg,53,161,470,322,27,BMW 1 Series Coupe 2012,2
06388.jpg,52,35,246,174,4,Acura TSX Sedan 2012,5
06389.jpg,2,50,531,241,140,Infiniti G Coupe IPL 2012,2
06390.jpg,81,107,660,431,188,Toyota 4Runner SUV 2012,6
06391.jpg,57,354,967,635,111,Ford GT Coupe 2006,2
06392.jpg,28,83,557,317,44,Bugatti Veyron 16.4 Convertible 2009,1
06393.jpg,169,255,2492,1244,169,Nissan Juke Hatchback 2012,3
06394.jpg,46,59,438,325,140,Infiniti G Coupe IPL 2012,2
06395.jpg,54,97,448,278,38,Bentley Continental Supersports Conv. Convertible 2012,1
06396.jpg,23,81,606,423,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
06397.jpg,72,13,1021,610,178,Spyker C8 Convertible 2009,1
06398.jpg,80,172,951,627,125,Honda Odyssey Minivan 2012,4
06399.jpg,10,117,456,330,160,Mercedes-Benz 300-Class Convertible 1993,1
06400.jpg,18,57,247,144,142,Isuzu Ascender SUV 2008,6
06401.jpg,16,433,1585,1072,101,Ferrari California Convertible 2012,1
06402.jpg,42,105,581,433,112,Ford F-150 Regular Cab 2012,0
06403.jpg,38,72,627,423,132,Hyundai Veracruz SUV 2012,6
06404.jpg,12,86,478,305,123,HUMMER H3T Crew Cab 2010,0
06405.jpg,36,91,601,383,38,Bentley Continental Supersports Conv. Convertible 2012,1
06406.jpg,1,1,1484,900,2,Acura TL Sedan 2012,5
06407.jpg,34,41,624,411,124,HUMMER H2 SUT Crew Cab 2009,0
06408.jpg,42,95,370,229,138,Hyundai Elantra Touring Hatchback 2012,3
06409.jpg,14,54,453,197,184,Tesla Model S Sedan 2012,5
06410.jpg,50,80,223,167,79,Chrysler Crossfire Convertible 2008,1
06411.jpg,2,30,257,168,37,BMW Z4 Convertible 2012,1
06412.jpg,8,20,191,99,142,Isuzu Ascender SUV 2008,6
06413.jpg,61,93,755,290,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
06414.jpg,34,45,562,345,119,GMC Yukon Hybrid SUV 2012,6
06415.jpg,44,318,976,640,170,Nissan 240SX Coupe 1998,2
06416.jpg,65,15,468,264,187,Toyota Corolla Sedan 2012,5
06417.jpg,105,156,946,536,143,Jaguar XK XKR 2012,2
06418.jpg,8,175,793,547,161,Mercedes-Benz C-Class Sedan 2012,5
06419.jpg,26,16,244,164,108,Ford Expedition EL SUV 2009,6
06420.jpg,38,97,460,316,109,Ford Edge SUV 2012,6
06421.jpg,85,141,588,348,160,Mercedes-Benz 300-Class Convertible 1993,1
06422.jpg,37,93,608,404,3,Acura TL Type-S 2008,5
06423.jpg,31,46,427,255,176,Rolls-Royce Phantom Sedan 2012,5
06424.jpg,61,58,420,290,92,Dodge Challenger SRT8 2011,2
06425.jpg,13,99,631,425,137,Hyundai Sonata Sedan 2012,5
06426.jpg,68,167,437,325,33,BMW M3 Coupe 2012,2
06427.jpg,148,47,547,340,181,Suzuki Kizashi Sedan 2012,5
06428.jpg,79,132,548,378,107,Ford Freestar Minivan 2007,4
06429.jpg,20,132,513,365,145,Jeep Wrangler SUV 2012,6
06430.jpg,32,18,232,173,180,Suzuki Aerio Sedan 2007,5
06431.jpg,8,195,626,435,47,Buick Rainier SUV 2007,6
06432.jpg,41,114,975,670,18,Audi TT Hatchback 2011,3
06433.jpg,257,352,1332,840,10,Aston Martin Virage Coupe 2012,2
06434.jpg,121,90,838,513,186,Toyota Camry Sedan 2012,5
06435.jpg,126,80,588,326,147,Jeep Grand Cherokee SUV 2012,6
06436.jpg,9,111,388,258,138,Hyundai Elantra Touring Hatchback 2012,3
06437.jpg,47,23,585,480,118,GMC Savana Van 2012,7
06438.jpg,52,105,612,327,71,Chevrolet Monte Carlo Coupe 2007,2
06439.jpg,309,199,1152,522,143,Jaguar XK XKR 2012,2
06440.jpg,18,135,468,314,180,Suzuki Aerio Sedan 2007,5
06441.jpg,8,15,253,165,75,Chrysler Aspen SUV 2009,6
06442.jpg,42,69,477,289,192,Volvo C30 Hatchback 2012,3
06443.jpg,34,90,452,352,30,BMW 6 Series Convertible 2007,1
06444.jpg,61,118,581,347,66,Chevrolet Malibu Hybrid Sedan 2010,5
06445.jpg,36,122,615,348,113,Ford F-150 Regular Cab 2007,0
06446.jpg,13,22,886,556,121,GMC Canyon Extended Cab 2012,0
06447.jpg,11,174,967,575,75,Chrysler Aspen SUV 2009,6
06448.jpg,33,19,347,199,87,Dodge Sprinter Cargo Van 2009,7
06449.jpg,29,27,210,112,150,Lamborghini Aventador Coupe 2012,2
06450.jpg,7,49,255,173,12,Audi A5 Coupe 2012,2
06451.jpg,17,72,602,386,164,Mercedes-Benz S-Class Sedan 2012,5
06452.jpg,645,281,3464,2572,144,Jeep Patriot SUV 2012,6
06453.jpg,28,175,898,551,9,Aston Martin Virage Convertible 2012,1
06454.jpg,95,86,900,599,137,Hyundai Sonata Sedan 2012,5
06455.jpg,197,97,575,346,131,Hyundai Tucson SUV 2012,6
06456.jpg,3,53,419,259,68,Chevrolet Silverado 2500HD Regular Cab 2012,0
06457.jpg,120,134,1060,660,44,Bugatti Veyron 16.4 Convertible 2009,1
06458.jpg,65,156,827,447,28,BMW 3 Series Sedan 2012,5
06459.jpg,19,68,606,384,67,Chevrolet TrailBlazer SS 2009,6
06460.jpg,95,35,553,390,88,Dodge Journey SUV 2012,6
06461.jpg,69,59,582,434,93,Dodge Durango SUV 2012,6
06462.jpg,74,61,584,420,191,Volkswagen Beetle Hatchback 2012,3
06463.jpg,27,32,252,168,112,Ford F-150 Regular Cab 2012,0
06464.jpg,5,103,1019,690,112,Ford F-150 Regular Cab 2012,0
06465.jpg,43,43,221,169,195,smart fortwo Convertible 2012,1
06466.jpg,16,181,992,531,74,Chevrolet Silverado 1500 Regular Cab 2012,0
06467.jpg,112,149,921,610,45,Bugatti Veyron 16.4 Coupe 2009,2
06468.jpg,21,77,262,167,83,Dodge Caliber Wagon 2007,8
06469.jpg,6,24,254,155,66,Chevrolet Malibu Hybrid Sedan 2010,5
06470.jpg,27,79,629,375,118,GMC Savana Van 2012,7
06471.jpg,35,75,216,179,194,Volvo XC90 SUV 2007,6
06472.jpg,72,14,463,316,165,Mercedes-Benz Sprinter Van 2012,7
06473.jpg,72,69,730,437,157,Maybach Landaulet Convertible 2012,1
06474.jpg,96,81,572,400,139,Hyundai Azera Sedan 2012,5
06475.jpg,56,157,590,422,22,Audi S4 Sedan 2012,5
06476.jpg,6,32,250,191,130,Hyundai Santa Fe SUV 2012,6
06477.jpg,44,40,262,184,82,Dodge Caliber Wagon 2012,8
06478.jpg,84,120,560,367,98,FIAT 500 Abarth 2012,2
06479.jpg,109,118,1456,1150,177,Scion xD Hatchback 2012,3
06480.jpg,92,45,534,267,6,Acura ZDX Hatchback 2012,3
06481.jpg,84,76,602,414,118,GMC Savana Van 2012,7
06482.jpg,193,197,1023,751,166,Mitsubishi Lancer Sedan 2012,5
06483.jpg,20,24,636,295,138,Hyundai Elantra Touring Hatchback 2012,3
06484.jpg,1,11,92,47,122,Geo Metro Convertible 1993,1
06485.jpg,74,106,483,319,9,Aston Martin Virage Convertible 2012,1
06486.jpg,2,38,323,293,28,BMW 3 Series Sedan 2012,5
06487.jpg,24,32,609,397,132,Hyundai Veracruz SUV 2012,6
06488.jpg,27,172,536,335,96,Dodge Charger SRT-8 2009,5
06489.jpg,190,221,638,419,181,Suzuki Kizashi Sedan 2012,5
06490.jpg,55,93,608,447,76,Chrysler Sebring Convertible 2010,1
06491.jpg,6,66,409,278,118,GMC Savana Van 2012,7
06492.jpg,35,85,996,626,175,Rolls-Royce Ghost Sedan 2012,5
06493.jpg,17,95,398,301,127,Honda Accord Coupe 2012,2
06494.jpg,349,402,1122,817,100,Ferrari FF Coupe 2012,2
06495.jpg,9,15,246,186,108,Ford Expedition EL SUV 2009,6
06496.jpg,43,95,585,422,186,Toyota Camry Sedan 2012,5
06497.jpg,8,95,618,388,125,Honda Odyssey Minivan 2012,4
06498.jpg,39,91,380,234,35,BMW M6 Convertible 2010,1
06499.jpg,96,187,566,357,113,Ford F-150 Regular Cab 2007,0
06500.jpg,45,168,535,358,134,Hyundai Elantra Sedan 2007,5
06501.jpg,109,89,467,280,103,Ferrari 458 Italia Coupe 2012,2
06502.jpg,9,24,134,102,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
